Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
127356-78893,G,Justin,Justin Thomas,Thomas,4.099999904632568,1,9600,,,,,,,,,G
127356-78538,G,Maverick,Maverick McNealy,McNealy,80.71666463216145,6,9600,,,,,,,,,G
127356-78093,G,Rickie,Rickie Fowler,Fowler,95.22000122070312,5,9500,,,,,,,,,G
127356-77848,G,Daniel,Daniel Berger,Berger,80.39999825613839,7,9500,,,,,,,,,G
127356-78357,G,Kurt,Kurt Kitayama,Kitayama,80.93333435058594,6,9400,,,,,,,,,G
127356-169771,G,Jacob,Jacob Bridgeman,Bridgeman,108.38333129882812,6,9400,,,,,,,,,G
127356-84820,G,Nicolai,Nicolai Hojgaard,Hojgaard,95.05000305175781,4,9300,,,,,,,,,G
127356-78780,G,Adam,Adam Scott,Scott,92.54000244140624,5,9300,,,,,,,,,G
127356-151427,G,Rasmus,Rasmus Hojgaard,Hojgaard,76.32000122070312,5,9200,,,,,,,,,G
127356-79759,G,Sahith,Sahith Theegala,Theegala,93.18571254185268,7,9200,,,,,,,,,G
127356-77997,G,Jason,Jason Day,Day,71,5,9100,,,,,,,,,G
127356-107238,G,Michael,Michael Thorbjornsen,Thorbjornsen,65.33333333333333,6,9100,,,,,,,,,G
127356-78889,G,Nick,Nick Taylor,Taylor,80.83333333333333,6,9000,,,,,,,,,G
127356-170740,G,Ryan,Ryan Gerard,Gerard,88.39999825613839,7,9000,,,,,,,,,G
127356-78599,G,Alex,Alex Noren,Noren,70.1,5,8900,,,,,,,,,G
127356-78831,G,J.J.,J.J. Spaun,Spaun,47.8,5,8900,,,,,,,,,G
127356-77881,G,Keegan,Keegan Bradley,Bradley,50.23999938964844,5,8800,,,,,,,,,G
127356-78709,G,Aaron,Aaron Rai,Rai,67.0999984741211,4,8800,,,,,,,,,G
127356-80788,G,Wyndham,Wyndham Clark,Clark,82.95999755859376,5,8800,,,,,,,,,G
127356-78660,G,Taylor,Taylor Pendrith,Pendrith,72.0499979654948,6,8700,,,,,,,,,G
127356-77966,G,Corey,Corey Conners,Conners,55.320001220703126,5,8700,,,,,,,,,G
127356-119289,G,Harry,Harry Hall,Hall,75.39999898274739,6,8700,,,,,,,,,G
127356-151425,G,Pierceson,Pierceson Coody,Coody,90.78571428571429,7,8600,,,,,,,,,G
127356-78228,G,Max,Max Homa,Homa,69.04000244140624,5,8600,,,,,,,,,G
127356-78552,G,Keith,Keith Mitchell,Mitchell,80.58571079799107,7,8600,,,,,,,,,G
127356-110898,G,Christiaan,Christiaan Bezuidenhout,Bezuidenhout,74.44000244140625,5,8500,,,,,,,,,G
127356-165953,G,Sam,Sam Stevens,Stevens,77.58571079799107,7,8500,,,,,,,,,G
127356-118173,G,Davis,Davis Thompson,Thompson,69.3,5,8500,,,,,,,,,G
127356-80556,G,Max,Max Greyserman,Greyserman,70.14999898274739,6,8500,,,,,,,,,G
127356-151379,G,Ricky,Ricky Castillo,Castillo,102.5199951171875,5,8400,,,,,,,,,G
127356-78187,G,Brian,Brian Harman,Harman,53.29999796549479,6,8400,,,,,,,,,G
127356-82360,G,Andrew,Andrew Novak,Novak,69.28333536783855,6,8400,,,,,,,,,G
127356-78078,G,Tony,Tony Finau,Finau,65.36666870117188,6,8400,,,,,,,,,G
127356-179513,G,Nicolas,Nicolas Echavarria,Echavarria,63.471426827566965,7,8300,,,,,,,,,G
127356-171875,G,Marco,Marco Penge,Penge,49.75,4,8300,,,,,,,,,G
127356-78520,G,Denny,Denny McCarthy,McCarthy,62.916666666666664,6,8300,,,,,,,,,G
127356-84467,G,Kristoffer,Kristoffer Reitan,Reitan,61.54999923706055,4,8300,,,,,,,,,G
127356-78355,G,Chris,Chris Kirk,Kirk,45.54999796549479,6,8200,,,,,,,,,G
127356-82217,G,Rico,Rico Hoey,Hoey,45.42857142857143,7,8200,,,,,,,,,G
127356-78689,G,J.T.,J.T. Poston,Poston,59.820001220703126,5,8200,,,,,,,,,G
127356-170736,G,Matthew,Matthew McCarty,McCarty,74.75714111328125,7,8200,,,,,,,,,G
127356-78344,G,Michael,Michael Kim,Kim,66.21666463216145,6,8100,,,,,,,,,G
127356-78095,G,Ryan,Ryan Fox,Fox,88.42500305175781,4,8100,,,,,,,,,G
127356-163239,G,Ryo,Ryo Hisatsune,Hisatsune,85.5142822265625,7,8100,,,,,,,,,G
127356-78258,G,Sungjae,Sungjae Im,Im,22.799999237060547,1,8100,,,,,,,,,G
127356-161547,G,Max,Max McGreevy,McGreevy,68.21428571428571,7,8000,,,,,,,,,G
127356-78617,G,Thorbjorn,Thorbjorn Olesen,Olesen,40.43333435058594,3,8000,,,,,,,,,G
127356-151397,G,Mac,Mac Meissner,Meissner,70.44000244140625,5,8000,,,,,,,,,G
127356-84456,G,Kevin,Kevin Yu,Yu,45.76000061035156,5,8000,,,,,,,,,G
127356-165892,G,Michael,Michael Brennan,Brennan,60.1499989827474,6,7900,,,,,,,,,G
127356-171574,G,Aldrich,Aldrich Potgieter,Potgieter,51.633331298828125,6,7900,,,,,,,,,G
127356-78692,G,Seamus,Seamus Power,Power,71.7,5,7900,,,,,,,,,G
127356-78243,G,Mackenzie,Mackenzie Hughes,Hughes,75.35999755859375,5,7900,,,,,,,,,G
127356-80560,G,Alex,Alex Smalley,Smalley,75.16666666666667,6,7900,,,,,,,,,G
127356-78154,G,Emiliano,Emiliano Grillo,Grillo,53.28333536783854,6,7800,,,,,,,,,G
127356-78439,G,Hao-Tong,Hao-Tong Li,Li,66.39999898274739,6,7800,,,,,,,,,G
127356-101765,G,Lee,Lee Hodges,Hodges,64.25,4,7800,,,,,,,,,G
127356-78268,G,Stephan,Stephan Jaeger,Jaeger,72.14000244140625,5,7800,,,,,,,,,G
127356-77925,G,Bud,Bud Cauley,Cauley,66.25,6,7700,,,,,,,,,G
127356-151428,G,Eric,Eric Cole,Cole,56.166666666666664,6,7700,,,,,,,,,G
127356-78739,G,Patrick,Patrick Rodgers,Rodgers,84.57142857142857,7,7700,,,,,,,,,G
127356-77984,G,Joel,Joel Dahmen,Dahmen,68.07999877929687,5,7700,,,,,,,,,G
127356-179537,G,Kevin,Kevin Roy,Roy,71.64000244140625,5,7600,,,,,,,,,G
127356-78241,G,Mark,Mark Hubbard,Hubbard,57.666666666666664,6,7600,,,,,,,,,G
127356-78817,G,Jordan L.,Jordan L. Smith,Smith,74.04000244140624,5,7600,,,,,,,,,G
127356-79599,G,Davis,Davis Riley,Riley,57.71666463216146,6,7600,,,,,,,,,G
127356-211781,G,John,John Keefer,Keefer,66.85999755859375,5,7500,,,,,,,,,G
127356-151448,G,Sami,Sami Valimaki,Valimaki,56.866668701171875,6,7500,,,,,,,,,G
127356-80362,G,Austin,Austin Smotherman,Smotherman,61.616668701171875,6,7500,,,,,,,,,G
127356-79597,G,Chad,Chad Ramey,Ramey,67.48333231608073,6,7500,,,,,,,,,G
127356-110906,G,Matti,Matti Schmid,Schmid,60.70000076293945,8,7400,,,,,,,,,G
127356-82762,G,Zecheng,Zecheng Dou,Dou,77.58333333333333,6,7400,,,,,,,,,G
127356-78225,G,Tom,Tom Hoge,Hoge,62.77142769949777,7,7400,,,,,,,,,G
127356-78566,G,Taylor,Taylor Moore,Moore,79.67500305175781,4,7400,,,,,,,,,G
127356-78135,G,Lucas,Lucas Glover,Glover,54.43333435058594,3,7300,,,,,,,,,G
127356-78938,G,Jhonattan,Jhonattan Vegas,Vegas,45.439999389648435,5,7300,,,,,,,,,G
127356-151390,G,Garrick,Garrick Higgo,Higgo,35.07999877929687,5,7300,,,,,,,,,G
127356-82301,G,Takumi,Takumi Kanaya,Kanaya,53.95000203450521,6,7300,,,,,,,,,G
127356-78698,G,Andrew,Andrew Putnam,Putnam,61.17499923706055,4,7200,,,,,,,,,G
127356-78998,G,Gary,Gary Woodland,Woodland,45,5,7200,,,,,,,,,G
127356-200938,G,Steven,Steven Fisk,Fisk,53.02000122070312,5,7200,,,,,,,,,G
127356-170739,G,William,William Mouw,Mouw,49.060000610351565,5,7200,,,,,,,,,G
127356-78655,G,Matthieu,Matthieu Pavon,Pavon,71.81666564941406,6,7100,,,,,,,,,G
127356-226937,G,Sudarshan,Sudarshan Yellamaraju,Yellamaraju,77.98333231608073,6,7100,,,,,,,,,G
127356-151445,G,Seonghyeon,Seonghyeon Kim,Kim,71.35000101725261,6,7100,,,,,,,,,G
127356-170675,G,A.J.,A.J. Ewart,Ewart,72.63333129882812,6,7100,,,,,,,,,G
127356-78358,G,Patton,Patton Kizzire,Kizzire,70.5999984741211,4,7000,,,,,,,,,G
127356-78931,G,Erik,Erik Van Rooyen,Van Rooyen,34.18333435058594,6,7000,,,,,,,,,G
127356-151383,G,Danny,Danny Walker,Walker,54.6499989827474,6,7000,,,,,,,,,G
127356-77911,G,Brian,Brian Campbell,Campbell,36.86666615804037,6,7000,,,,,,,,,G
127356-152961,G,Joe,Joe Highsmith,Highsmith,56.53333536783854,6,7000,,,,,,,,,G
127356-77994,G,Cameron,Cameron Davis,Davis,33.86000061035156,5,7000,,,,,,,,,G
127356-78769,G,Adam,Adam Schenk,Schenk,44.083333333333336,6,7000,,,,,,,,,G
127356-117171,G,Chandler,Chandler Phillips,Phillips,64.67999877929688,5,7000,,,,,,,,,G
127356-187343,G,Karl,Karl Vilips,Vilips,56.349998474121094,4,7000,,,,,,,,,G
127356-116974,G,Vince,Vince Whaley,Whaley,48.133331298828125,6,7000,,,,,,,,,G
127356-85239,G,Zachary,Zachary Bauchou,Bauchou,77.60000101725261,6,7000,,,,,,,,,G
