Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126312-78817,G,Jordan L.,Jordan L. Smith,Smith,63.29999796549479,3,8100,,,,,,,,,G
126312-78078,G,Tony,Tony Finau,Finau,60.866668701171875,3,8100,,,,,,,,,G
126312-78095,G,Ryan,Ryan Fox,Fox,62.6368408203125,19,8000,,,,,,,,,G
126312-110906,G,Matti,Matti Schmid,Schmid,50.70000203450521,3,8000,,,,,,,,,G
126312-151445,G,Seonghyeon,Seonghyeon Kim,Kim,88.53333536783855,3,8000,,,,,,,,,G
126312-80560,G,Alex,Alex Smalley,Smalley,67.56666564941406,3,8000,,,,,,,,,G
126312-78232,G,Billy,Billy Horschel,Horschel,54.23333231608073,3,7900,,,,,,,,,G
126312-151448,G,Sami,Sami Valimaki,Valimaki,45.650001525878906,2,7900,,,,,,,,,G
126312-78243,G,Mackenzie,Mackenzie Hughes,Hughes,64.75,2,7900,,,,,,,,,G
126312-78804,G,Webb,Webb Simpson,Simpson,57.70000076293945,1,7900,,,,,,,,,G
126312-78154,G,Emiliano,Emiliano Grillo,Grillo,54.166666666666664,3,7800,,,,,,,,,G
126312-137069,G,Tom,Tom Kim,Kim,68.39999898274739,3,7800,,,,,,,,,G
126312-78225,G,Tom,Tom Hoge,Hoge,85.13333129882812,3,7800,,,,,,,,,G
126312-78998,G,Gary,Gary Woodland,Woodland,45.43333435058594,3,7800,,,,,,,,,G
126312-165892,G,Michael,Michael Brennan,Brennan,48.46666463216146,3,7700,,,,,,,,,G
126312-82301,G,Takumi,Takumi Kanaya,Kanaya,50.93333435058594,3,7700,,,,,,,,,G
126312-79597,G,Chad,Chad Ramey,Ramey,82.60000101725261,3,7700,,,,,,,,,G
126312-170739,G,William,William Mouw,Mouw,47.866668701171875,3,7700,,,,,,,,,G
126312-171574,G,Aldrich,Aldrich Potgieter,Potgieter,44.95000076293945,2,7600,,,,,,,,,G
126312-179537,G,Kevin,Kevin Roy,Roy,64.26666768391927,3,7600,,,,,,,,,G
126312-187343,G,Karl,Karl Vilips,Vilips,94.44999694824219,2,7600,,,,,,,,,G
126312-80362,G,Austin,Austin Smotherman,Smotherman,63.76666768391927,3,7600,,,,,,,,,G
126312-107345,G,Austin,Austin Eckroat,Eckroat,58.76666768391927,3,7500,,,,,,,,,G
126312-78241,G,Mark,Mark Hubbard,Hubbard,55.79999796549479,3,7500,,,,,,,,,G
126312-117171,G,Chandler,Chandler Phillips,Phillips,73.13333129882812,3,7500,,,,,,,,,G
126312-79599,G,Davis,Davis Riley,Riley,80.43333435058594,3,7500,,,,,,,,,G
126312-78358,G,Patton,Patton Kizzire,Kizzire,71.94999694824219,2,7400,,,,,,,,,G
126312-78655,G,Matthieu,Matthieu Pavon,Pavon,83.46666463216145,3,7400,,,,,,,,,G
126312-172208,G,Adrien,Adrien Saddier,Saddier,48.29999796549479,3,7400,,,,,,,,,G
126312-170735,G,Adrien,Adrien Dumont De Chassart,Dumont De Chassart,69.23333231608073,3,7400,,,,,,,,,G
126312-82762,G,Zecheng,Zecheng Dou,Dou,75.16666666666667,3,7300,,,,,,,,,G
126312-78931,G,Erik,Erik Van Rooyen,Van Rooyen,45.1000010172526,3,7300,,,,,,,,,G
126312-151383,G,Danny,Danny Walker,Walker,61.79999796549479,3,7300,,,,,,,,,G
126312-199049,G,Neal,Neal Shipley,Shipley,34,3,7300,,,,,,,,,G
126312-163243,G,Keita,Keita Nakajima,Nakajima,47.833333333333336,3,7300,,,,,,,,,G
126312-199518,G,Emilio,Emilio Gonzalez,Gonzalez,60.43333435058594,3,7200,,,,,,,,,G
126312-226937,G,Sudarshan,Sudarshan Yellamaraju,Yellamaraju,79.13333129882812,3,7200,,,,,,,,,G
126312-166013,G,Alejandro,Alejandro Tosti,Tosti,28.899998982747395,3,7200,,,,,,,,,G
126312-152961,G,Joe,Joe Highsmith,Highsmith,54.46666463216146,3,7200,,,,,,,,,G
126312-180875,G,Chandler,Chandler Blanchet,Blanchet,31.633333841959637,3,7200,,,,,,,,,G
126312-85239,G,Zachary,Zachary Bauchou,Bauchou,82.86666870117188,3,7200,,,,,,,,,G
126312-78118,G,Brice,Brice Garnett,Garnett,53.23333231608073,3,7100,,,,,,,,,G
126312-188212,G,Kensei,Kensei Hirata,Hirata,59.96666463216146,3,7100,,,,,,,,,G
126312-240747,G,Seung-taek,Seung-taek Lee,Lee,30.133333841959637,3,7100,,,,,,,,,G
126312-77994,G,Cameron,Cameron Davis,Davis,37.3999989827474,3,7100,,,,,,,,,G
126312-78769,G,Adam,Adam Schenk,Schenk,49.1000010172526,3,7100,,,,,,,,,G
126312-240931,G,Thomas,Thomas Avant,Avant,,0,7000,,,,,,,,,G
126312-79954,G,Hank,Hank Lebioda,Lebioda,30.833333333333332,3,7000,,,,,,,,,G
126312-77911,G,Brian,Brian Campbell,Campbell,34.54999923706055,2,7000,,,,,,,,,G
126312-77914,G,Rafael,Rafael Campos,Campos,54.23333231608073,3,7000,,,,,,,,,G
126312-231523,G,Davis,Davis Chatfield,Chatfield,47.20000203450521,3,7000,,,,,,,,,G
126312-240749,G,Pontus,Pontus Nyholm,Nyholm,24.433334350585938,3,7000,,,,,,,,,G
126312-189312,G,Christo,Christo Lamprecht,Lamprecht,24.866666158040363,3,7000,,,,,,,,,G
126312-78223,G,Charley,Charley Hoffman,Hoffman,30.799999237060547,2,7000,,,,,,,,,G
126312-78491,G,Peter,Peter Malnati,Malnati,38.1000010172526,3,7000,,,,,,,,,G
126312-170675,G,A.J.,A.J. Ewart,Ewart,65.73333231608073,3,7000,,,,,,,,,G
126312-85171,G,John,John VanDerLaan,VanDerLaan,52.56666564941406,3,7000,,,,,,,,,G
126312-165827,G,Jeffrey,Jeffrey Kang,Kang,31.899998982747395,3,7000,,,,,,,,,G
