Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126051-151379,G,Ricky,Ricky Castillo,Castillo,95.30000305175781,2,8000,,,,,,,,,G
126051-78225,G,Tom,Tom Hoge,Hoge,98.55000305175781,2,8000,,,,,,,,,G
126051-78751,G,Sam,Sam Ryder,Ryder,116,1,8000,,,,,,,,,G
126051-78268,G,Stephan,Stephan Jaeger,Jaeger,75.30000305175781,1,8000,,,,,,,,,G
126051-84729,G,Kris,Kris Ventura,Ventura,68.30000305175781,1,8000,,,,,,,,,G
126051-179537,G,Kevin,Kevin Roy,Roy,82.0999984741211,2,7900,,,,,,,,,G
126051-78998,G,Gary,Gary Woodland,Woodland,53.400001525878906,2,7900,,,,,,,,,G
126051-199102,G,Justin,Justin Hastings,Hastings,49.628570556640625,7,7900,,,,,,,,,G
126051-78566,G,Taylor,Taylor Moore,Moore,91.69999694824219,1,7900,,,,,,,,,G
126051-170739,G,William,William Mouw,Mouw,53.79999923706055,2,7900,,,,,,,,,G
126051-79365,G,Beau,Beau Hossler,Hossler,47.70000076293945,2,7800,,,,,,,,,G
126051-78241,G,Mark,Mark Hubbard,Hubbard,56,2,7800,,,,,,,,,G
126051-78243,G,Mackenzie,Mackenzie Hughes,Hughes,54.099998474121094,1,7800,,,,,,,,,G
126051-172208,G,Adrien,Adrien Saddier,Saddier,57.95000076293945,2,7800,,,,,,,,,G
126051-189542,G,David,David Ford,Ford,90.4000015258789,2,7700,,,,,,,,,G
126051-199049,G,Neal,Neal Shipley,Shipley,39.95000076293945,2,7700,,,,,,,,,G
126051-163243,G,Keita,Keita Nakajima,Nakajima,42.04999923706055,2,7700,,,,,,,,,G
126051-79597,G,Chad,Chad Ramey,Ramey,78.44999694824219,2,7700,,,,,,,,,G
126051-202498,G,Luke,Luke Clanton,Clanton,23.600000381469727,2,7600,,,,,,,,,G
126051-118061,G,Patrick,Patrick Fishburn,Fishburn,55.099998474121094,1,7600,,,,,,,,,G
126051-78655,G,Matthieu,Matthieu Pavon,Pavon,85.44999694824219,2,7600,,,,,,,,,G
126051-166817,G,Jackson,Jackson Suber,Suber,57.79999923706055,1,7600,,,,,,,,,G
126051-200938,G,Steven,Steven Fisk,Fisk,51.849998474121094,2,7600,,,,,,,,,G
126051-171574,G,Aldrich,Aldrich Potgieter,Potgieter,60.900001525878906,1,7500,,,,,,,,,G
126051-78698,G,Andrew,Andrew Putnam,Putnam,153.5,1,7500,,,,,,,,,G
126051-137069,G,Tom,Tom Kim,Kim,77.55000305175781,2,7500,,,,,,,,,G
126051-117171,G,Chandler,Chandler Phillips,Phillips,92.6500015258789,2,7500,,,,,,,,,G
126051-187343,G,Karl,Karl Vilips,Vilips,115.5999984741211,1,7500,,,,,,,,,G
126051-107345,G,Austin,Austin Eckroat,Eckroat,51.650001525878906,2,7400,,,,,,,,,G
126051-82301,G,Takumi,Takumi Kanaya,Kanaya,66,2,7400,,,,,,,,,G
126051-78821,G,Brandt,Brandt Snedeker,Snedeker,65.4000015258789,1,7400,,,,,,,,,G
126051-80362,G,Austin,Austin Smotherman,Smotherman,77.55000305175781,2,7400,,,,,,,,,G
126051-209655,G,Thomas,Thomas Rosenmueller,Rosenmueller,57.79999796549479,24,7400,,,,,,,,,G
126051-78872,G,Adam,Adam Svensson,Svensson,77.69999694824219,2,7300,,,,,,,,,G
126051-82762,G,Zecheng,Zecheng Dou,Dou,80,2,7300,,,,,,,,,G
126051-79480,G,Lanto,Lanto Griffin,Griffin,71.4000015258789,1,7300,,,,,,,,,G
126051-180875,G,Chandler,Chandler Blanchet,Blanchet,31.399999618530273,2,7300,,,,,,,,,G
126051-163239,G,Ryo,Ryo Hisatsune,Hisatsune,62.45000076293945,2,7300,,,,,,,,,G
126051-117701,G,Dylan,Dylan Wu,Wu,93.19999694824219,2,7300,,,,,,,,,G
126051-85239,G,Zachary,Zachary Bauchou,Bauchou,89.94999694824219,2,7300,,,,,,,,,G
126051-117269,G,Isaiah,Isaiah Salinda,Salinda,38.79999923706055,2,7200,,,,,,,,,G
126051-78931,G,Erik,Erik Van Rooyen,Van Rooyen,50.45000076293945,2,7200,,,,,,,,,G
126051-240747,G,Seung-taek,Seung-taek Lee,Lee,43.400001525878906,2,7200,,,,,,,,,G
126051-226937,G,Sudarshan,Sudarshan Yellamaraju,Yellamaraju,81.25,2,7200,,,,,,,,,G
126051-152961,G,Joe,Joe Highsmith,Highsmith,66.3499984741211,2,7200,,,,,,,,,G
126051-79599,G,Davis,Davis Riley,Riley,104.19999694824219,2,7200,,,,,,,,,G
126051-78600,G,Henrik,Henrik Norlander,Norlander,54.53077110877404,26,7100,,,,,,,,,G
126051-78118,G,Brice,Brice Garnett,Garnett,72.4000015258789,2,7100,,,,,,,,,G
126051-188212,G,Kensei,Kensei Hirata,Hirata,64.3499984741211,2,7100,,,,,,,,,G
126051-79954,G,Hank,Hank Lebioda,Lebioda,38.29999923706055,2,7100,,,,,,,,,G
126051-222299,G,Jeremy,Jeremy Paul,Paul,53.84166463216146,24,7100,,,,,,,,,G
126051-231523,G,Davis,Davis Chatfield,Chatfield,61.45000076293945,2,7100,,,,,,,,,G
126051-189312,G,Christo,Christo Lamprecht,Lamprecht,23.200000762939453,2,7100,,,,,,,,,G
126051-77994,G,Cameron,Cameron Davis,Davis,28,2,7100,,,,,,,,,G
126051-79537,G,Justin,Justin Lower,Lower,43.400001525878906,1,7100,,,,,,,,,G
126051-78857,G,Kevin,Kevin Streelman,Streelman,67.80000305175781,1,7000,,,,,,,,,G
126051-151383,G,Danny,Danny Walker,Walker,52.099998474121094,2,7000,,,,,,,,,G
126051-77914,G,Rafael,Rafael Campos,Campos,67.5,2,7000,,,,,,,,,G
126051-199518,G,Emilio,Emilio Gonzalez,Gonzalez,61.70000076293945,2,7000,,,,,,,,,G
126051-78942,G,Camilo,Camilo Villegas,Villegas,70.5999984741211,1,7000,,,,,,,,,G
126051-240749,G,Pontus,Pontus Nyholm,Nyholm,23.200000762939453,2,7000,,,,,,,,,G
126051-78451,G,Luke,Luke List,List,47.89615572415865,26,7000,,,,,,,,,G
126051-78450,G,David,David Lipsky,Lipsky,107.4000015258789,1,7000,,,,,,,,,G
126051-166013,G,Alejandro,Alejandro Tosti,Tosti,32.29999923706055,2,7000,,,,,,,,,G
126051-183182,G,Gordon,Gordon Sargent,Sargent,36.849998474121094,2,7000,,,,,,,,,G
126051-78223,G,Charley,Charley Hoffman,Hoffman,40.5,1,7000,,,,,,,,,G
126051-78992,G,Aaron,Aaron Wise,Wise,34.75714329310826,7,7000,,,,,,,,,G
126051-151443,G,Mark,Mark Geddes,Geddes,,0,7000,,,,,,,,,G
126051-78491,G,Peter,Peter Malnati,Malnati,44.04999923706055,2,7000,,,,,,,,,G
126051-77984,G,Joel,Joel Dahmen,Dahmen,96.0999984741211,1,7000,,,,,,,,,G
126051-78769,G,Adam,Adam Schenk,Schenk,32.20000076293945,2,7000,,,,,,,,,G
126051-170675,G,A.J.,A.J. Ewart,Ewart,62.54999923706055,2,7000,,,,,,,,,G
126051-85171,G,John,John VanDerLaan,VanDerLaan,45.79999923706055,2,7000,,,,,,,,,G
126051-165827,G,Jeffrey,Jeffrey Kang,Kang,38.70000076293945,2,7000,,,,,,,,,G
126051-213188,G,Hunter,Hunter Logan,Logan,13.5,1,7000,,,,,,,,,G
126051-167119,G,Marcus,Marcus Byrd,Byrd,54.599998474121094,1,7000,,,,,,,,,G
126051-79602,G,Marcelo,Marcelo Rozo,Rozo,36.54999923706055,2,7000,,,,,,,,,G
